id,original_language,title,popularity,release_date,vote_average,vote_count,weighted_rating
60405,EN,Sharpay's Fabulous Adventure,16.179,2011-04-19,6.004,535,3212.14
82,EN,Miami Vice,26.102,2006-07-27,6.004,1733,10404.931999999999
363126,EN,Berlin Syndrome,16.976,2017-04-20,6.003,623,3739.869
242095,EN,The Signal,24.94,2014-03-15,6.003,1639,9838.917
26691,FR,Neuilly Yo Mama!,10.644,2009-08-12,6.003,910,5462.7300000000005
8866,EN,The Truth About Cats & Dogs,9.46,1996-04-26,6.0,307,1842.0
76494,EN,What to Expect When You're Expecting,29.132,2012-05-17,6.002,1753,10521.506
23827,EN,Paranormal Activity,32.956,2007-09-14,6.002,4932,29601.863999999998
8831,EN,Timecop,21.558,1994-09-15,6.002,1139,6836.277999999999
517909,EN,The Laundromat,14.849,2019-09-27,6.001,1184,7105.184
366514,FR,Up for Love,16.204,2016-05-04,6.001,823,4938.823
143049,EN,Adult World,25.327,2013-04-18,6.0,361,2166.0
2539,EN,Spanglish,20.346,2004-12-17,6.001,1258,7549.258000000001
496743,SV,Aniara,17.923,2019-05-17,6.0,326,1956.0
442249,EN,The First Purge,55.982,2018-07-04,6.0,3921,23526.0
13159,EN,Georgia Rule,32.813,2007-05-10,6.005,421,2528.105
73937,EN,The Big Year,10.268,2011-10-13,5.999,782,4691.218
890771,EN,The Black Demon,36.992,2023-04-26,5.998,622,3730.7560000000003
823999,IT,Diabolik - Ginko Attacks,18.801,2022-11-17,5.998,452,2711.096
523936,FR,Meander,16.488,2021-07-01,5.998,404,2423.192
86597,EN,The Tall Man,12.249,2012-03-19,5.997,1123,6734.631
785985,FR,The Takedown,17.601,2022-05-06,6.0,461,2766.0
247218,IT,A Boss in the Living Room,6.61,2014-01-01,5.997,517,3100.449
215211,EN,Grace of Monaco,12.911,2014-04-22,6.0,580,3480.0
49953,EN,A Turtle's Tale: Sammy's Adventures,26.365,2010-08-04,5.997,629,3772.113
41439,EN,Saw 3D,37.441,2010-10-22,5.997,2954,17715.138
7511,EN,The Last Kiss,13.017,2006-09-10,5.997,362,2170.9139999999998
55465,EN,A Very Harold & Kumar Christmas,17.129,2011-11-04,5.996,930,5576.280000000001
11082,EN,The Seventh Sign,16.09,1988-04-01,5.996,339,2032.6440000000002
43939,EN,I'm Still Here,11.381,2010-09-10,6.0,365,2190.0
18239,EN,The Twilight Saga: New Moon,79.985,2009-11-18,5.995,9040,54194.8
9466,EN,Celebrity,16.701,1998-09-07,5.995,456,2733.7200000000003
7515,EN,London,12.573,2005-09-03,5.995,302,1810.49
5549,EN,RoboCop 2,29.836,1990-06-22,5.995,1837,11012.815
10678,EN,Bringing Down the House,14.069,2003-03-07,5.994,680,4075.92
353069,EN,Mother's Day,18.043,2016-04-28,5.993,1250,7491.25
700391,EN,65,57.986,2023-03-02,5.992,2275,13631.8
497814,EN,Breaking In,18.956,2018-05-05,5.992,646,3870.832
39345,EN,Casper Meets Wendy,27.558,1998-09-10,5.992,377,2258.984
4234,EN,Scream 3,41.694,2000-02-04,5.992,3489,20906.088
559581,EN,Stowaway,18.748,2021-06-24,5.99,500,2995.0
243442,IT,Un fantastico via vai,6.171,2013-12-12,5.99,312,1868.88
44363,EN,Frozen,21.621,2010-02-05,5.99,1778,10650.220000000001
673593,EN,Mean Girls,101.768,2024-01-10,5.989,489,2928.621
346681,EN,Wilson,13.765,2017-03-24,6.0,348,2088.0
302688,EN,My Big Fat Greek Wedding 2,15.794,2016-03-23,5.989,988,5917.132
13078,EN,The Babysitters,39.929,2008-05-09,5.989,476,2850.764
9894,EN,The Cable Guy,18.017,1996-06-10,5.989,2365,14163.985
943930,ES,Tin & Tina,23.299,2023-03-24,5.988,382,2287.416
670428,EN,Psycho Goreman,15.82,2020-10-29,5.988,339,2029.9320000000002
10547,EN,The Arrival,23.324,1996-05-31,5.988,720,4311.360000000001
58595,EN,Snow White and the Huntsman,41.731,2012-05-30,5.987,7786,46614.782
36669,EN,Die Another Day,39.636,2002-11-17,5.987,3437,20577.319
6472,EN,Guarding Tess,15.013,1994-03-11,6.0,316,1896.0
352492,EN,XOXO,14.778,2016-08-26,5.986,584,3495.824
333348,EN,Love the Coopers,19.024,2015-11-12,5.986,764,4573.304
301502,EN,Blonde,28.348,2022-09-16,5.986,1319,7895.534
10480,EN,Nurse Betty,13.009,2000-08-30,6.0,384,2304.0
9449,EN,The Borrowers,22.248,1997-12-05,5.986,470,2813.42
7090,EN,Ken Park,25.313,2003-01-30,6.0,588,3528.0
2067,EN,Mission to Mars,18.741,2000-03-10,5.986,1391,8326.526
252512,EN,While We're Young,14.114,2015-04-03,5.985,1090,6523.650000000001
10740,EN,Birth,20.289,2004-10-29,6.0,639,3834.0
818,EN,Austin Powers in Goldmember,30.983,2002-07-26,5.985,3056,18290.16
343611,EN,Jack Reacher: Never Go Back,64.279,2016-10-19,5.984,4794,28687.296
11866,EN,Flight of the Phoenix,14.758,2004-12-17,5.984,841,5032.544
168055,FR,Love Is in the Air,11.897,2013-04-02,6.0,401,2406.0
764835,EN,The Desperate Hour,21.188,2021-09-12,5.982,423,2530.386
320288,EN,Dark Phoenix,68.308,2019-06-05,5.982,6411,38350.602
97051,EN,Would You Rather,14.838,2013-02-08,5.977,899,5373.323
11133,EN,Poltergeist II: The Other Side,23.538,1986-05-23,5.981,656,3923.536
10127,EN,Critters 2,15.527,1988-04-29,5.99,412,2467.88
8973,EN,Lord of Illusions,13.817,1995-08-25,5.981,319,1907.9389999999999
597890,EN,Voyagers,21.092,2021-04-08,5.98,837,5005.26
542224,EN,Gretel & Hansel,24.194,2020-01-30,5.98,1375,8222.5
301348,EN,Elvis & Nixon,10.373,2016-03-22,5.98,405,2421.9
584962,EN,Between Two Ferns: The Movie,12.406,2019-09-20,5.979,848,5070.192
253626,EN,Good Kill,13.567,2015-04-09,6.0,532,3192.0
220286,EN,Grand Piano,9.425,2013-10-11,5.979,495,2959.605
6917,EN,The Gate,12.008,1987-04-21,5.979,361,2158.419
284536,EN,The Gambler,31.253,2014-12-25,5.978,1358,8118.124
257440,EN,Term Life,16.104,2016-04-29,5.978,301,1799.378
80038,EN,Friends with Kids,8.238,2012-03-09,5.977,458,2737.4660000000003
49730,EN,Red Riding Hood,20.635,2011-03-10,5.976,3098,18513.648
32823,EN,Get Him to the Greek,15.505,2010-06-03,5.977,1729,10334.233
10313,EN,The Men Who Stare at Goats,14.77,2009-10-17,5.977,2168,12958.136
9815,EN,Goal II: Living the Dream,12.714,2007-02-09,6.0,641,3846.0
9569,EN,Hard to Kill,27.755,1990-02-09,5.977,589,3520.453
8914,EN,Deep Blue Sea,27.661,1999-07-28,5.977,2370,14165.490000000002
602734,EN,Spiral: From the Book of Saw,39.956,2021-05-12,5.976,1951,11659.176
378018,EN,The Void,29.816,2016-09-22,5.976,1216,7266.816
44894,IT,I Love You in Every Language in the World,8.531,2005-12-16,5.975,475,2838.125
12658,EN,Someone Like You...,26.259,2001-03-30,6.0,376,2256.0
11429,EN,Beyond Re-Animator,15.128,2003-04-04,5.975,346,2067.35
11015,EN,The Relic,20.368,1997-01-10,5.975,514,3071.1499999999996
10066,EN,House of Wax,43.54,2005-05-05,5.975,2951,17632.225
9091,EN,Sudden Death,28.277,1995-10-27,6.0,698,4188.0
579,EN,Jaws 2,29.629,1978-06-16,5.975,1857,11095.574999999999
15516,EN,The Last House on the Left,19.966,1972-08-30,5.974,663,3960.762
4256,EN,Scary Movie 3,43.102,2003-10-24,5.974,3991,23842.234
59861,EN,Larry Crowne,13.52,2011-06-30,5.973,1283,7663.3589999999995
50321,EN,Mars Needs Moms,21.551,2011-03-09,6.0,682,4092.0
43209,TH,Ong Bak 3,19.81,2010-05-05,6.0,421,2526.0
32985,EN,Solomon Kane,20.894,2009-09-16,5.973,1340,8003.82
24402,FR,Emmanuelle,29.528,1974-06-25,6.0,750,4500.0
11595,EN,Another 48 Hrs.,20.429,1990-06-08,5.973,850,5077.05
10402,EN,Deuce Bigalow: Male Gigolo,52.321,1999-12-10,5.973,1378,8230.794
8452,EN,The 6th Day,21.259,2000-11-17,5.973,1974,11790.702
460458,EN,Resident Evil: Welcome to Raccoon City,97.44,2021-11-24,5.972,2399,14326.828000000001
414190,EN,iBoy,14.536,2017-01-27,5.972,1133,6766.276000000001
340487,EN,Certain Women,12.53,2016-09-25,5.972,337,2012.564
28468,IT,The Key,66.459,1983-10-19,6.0,387,2322.0
14451,NO,Dead Snow,21.727,2009-01-09,5.972,1090,6509.4800000000005
1077280,EN,Die Hart,48.161,2023-02-22,6.0,435,2610.0
33518,EN,Alligator,15.783,1980-07-02,5.984,310,1855.04
13683,EN,Tarzan & Jane,56.017,2002-06-24,5.971,604,3606.484
11638,EN,Guess Who,22.025,2005-03-25,5.972,890,5315.08
9566,EN,The Fan,13.241,1996-08-15,5.972,779,4652.188
918,EN,Blind Date,18.37,1987-03-27,5.971,471,2812.341
785752,EN,Intrusion,15.424,2021-09-22,5.973,646,3858.558
209112,EN,Batman v Superman: Dawn of Justice,71.058,2016-03-23,5.97,17754,105991.37999999999
146198,EN,Triple 9,29.31,2016-02-19,5.97,2091,12483.269999999999
22821,EN,The Boondock Saints II: All Saints Day,17.413,2009-11-24,5.97,723,4316.3099999999995
74945,FR,War of the Buttons,9.632,2011-09-21,5.969,464,2769.616
59429,JA,Paranormal Activity: Tokyo Night,21.573,2010-11-20,6.0,422,2532.0
13825,EN,The Lazarus Project,26.508,2008-10-24,5.969,351,2095.119
808023,EN,The Virtuoso,21.536,2021-04-30,5.957,363,2162.391
274854,EN,The Last Witch Hunter,48.436,2015-10-21,5.968,3536,21102.847999999998
175116,IT,Out of the Blue,6.689,2013-03-14,5.968,308,1838.144
88042,EN,Parental Guidance,10.823,2012-12-25,6.0,452,2712.0
11479,FR,"Little Indian, Big City",13.092,1994-12-14,5.968,573,3419.6639999999998
11199,EN,Wild Hogs,39.472,2007-03-02,5.966,2246,13399.636
10351,EN,Wishmaster,20.37,1997-09-19,5.968,566,3377.888
9348,EN,Species,55.32,1995-07-07,6.0,1608,9648.0
9096,EN,Medicine Man,18.528,1992-02-07,6.0,364,2184.0
9021,EN,The Santa Clause 2,20.115,2002-09-29,5.968,1272,7591.296
1010600,EN,The Strangers: Chapter 1,152.153,2024-05-15,5.967,304,1813.9679999999998
550201,TH,The Pool,11.239,2018-09-27,5.967,331,1975.0769999999998
396806,EN,Anon,18.898,2018-05-03,5.967,1540,9189.18
38780,EN,Rampage,14.722,2009-09-27,5.967,421,2512.107
458005,EN,Zoe,12.699,2018-07-19,5.966,384,2290.944
266647,EN,Pan,27.745,2015-09-24,5.966,2692,16060.472
50725,EN,Take Me Home Tonight,15.976,2011-03-04,5.966,653,3895.7980000000002
21427,FR,The Valet,11.733,2006-03-29,5.966,504,3006.864
10571,EN,Boys and Girls,15.332,2000-06-16,5.966,382,2279.012
8698,EN,The League of Extraordinary Gentlemen,29.297,2003-07-11,5.966,3960,23625.36
7501,EN,Knockaround Guys,19.218,2001-11-30,5.966,338,2016.508
2029,FR,Tanguy,9.663,2001-11-21,5.966,454,2708.5640000000003
335777,EN,The Nut Job 2: Nutty by Nature,25.811,2017-08-11,5.965,399,2380.035
97614,EN,Deadfall,12.178,2012-11-08,5.965,659,3930.935
14979,EN,Thick as Thieves,31.286,2009-01-09,6.0,769,4614.0
13460,EN,Doomsday,30.748,2008-03-14,5.965,1254,7480.11
630586,EN,Wrong Turn,65.054,2021-01-26,5.965,1105,6591.325
533642,EN,Child's Play,25.012,2019-06-19,5.964,1857,11075.148000000001
13477,EN,When in Rome,22.569,2010-01-29,6.0,1186,7116.0
9266,EN,Blue Crush,22.083,2002-08-08,6.0,515,3090.0
2313,EN,Prime,15.061,2005-09-21,5.964,789,4705.5960000000005
1722,EN,Captain Corelli's Mandolin,21.915,2001-04-18,5.964,514,3065.496
308024,EN,The Overnight,10.853,2015-06-19,5.963,325,1937.9750000000001
211067,EN,The Sacrament,17.887,2013-09-02,5.963,429,2558.127
125490,EN,Antiviral,18.412,2012-09-19,6.0,376,2256.0
13018,EN,Deception,26.755,2008-04-24,5.963,641,3822.283
11306,EN,Extreme Measures,15.312,1996-09-27,6.0,312,1872.0
9406,EN,An American Werewolf in Paris,22.838,1997-05-29,6.0,661,3966.0
487083,EN,Paradise Hills,14.291,2019-08-29,5.962,520,3100.24
10349,EN,The Dark Half,11.23,1993-04-23,5.962,396,2360.9519999999998
8069,EN,Barbarella,26.182,1968-10-10,6.0,714,4284.0
749274,EN,Cry Macho,15.607,2021-09-16,5.961,979,5835.819
491473,EN,Gloria Bell,11.274,2019-03-07,6.0,309,1854.0
13279,EN,Lakeview Terrace,19.332,2008-09-19,6.0,1013,6078.0
12556,EN,Ghosts of Girlfriends Past,33.953,2009-05-01,6.0,2259,13554.0
1690,EN,Hostel,30.652,2006-01-06,5.961,3534,21066.174000000003
174323,EN,G.B.F.,0.528,2014-01-17,5.96,386,2300.56
37821,EN,Killers,27.743,2010-06-04,6.0,2153,12918.0
19840,EN,"I Love You, Beth Cooper",22.74,2009-07-10,5.96,850,5066.0
321258,EN,The Boy,34.696,2016-01-22,5.958,3692,21996.936
12245,EN,The Oxford Murders,17.593,2008-01-18,5.958,629,3747.5820000000003
10538,EN,Passenger 57,24.053,1992-11-06,5.958,981,5844.798
39386,FR,The Corsican File,11.108,2004-10-06,5.951,358,2130.458
611914,EN,The Courier,27.455,2019-11-22,5.956,529,3150.724
531306,EN,Rim of the World,16.8,2019-05-24,5.956,933,5556.948
382517,EN,Open Season: Scared Silly,26.211,2015-12-18,5.948,334,1986.632
346709,EN,Line of Duty,25.75,2019-12-25,5.956,315,1876.14
12994,EN,The Nines,20.976,2007-01-21,5.956,419,2495.5640000000003
3597,EN,I Know What You Did Last Summer,29.969,1997-10-17,5.956,2706,16116.936000000002
955991,EN,The Offering,26.501,2022-09-23,5.955,301,1792.455
45535,FR,Fatal,8.494,2010-06-16,5.955,605,3602.775
9645,EN,Ghost Ship,31.12,2002-10-25,6.0,2335,14010.0
693113,EN,Midnight in the Switchgrass,23.154,2021-07-23,5.954,410,2441.14
454699,EN,Monster Family,18.413,2017-08-24,6.0,335,2010.0
215830,EN,Open Grave,12.213,2013-08-13,5.954,696,4143.9839999999995
187596,EN,Walk of Shame,15.508,2014-05-02,5.954,1391,8282.014
503619,EN,The Package,14.83,2018-08-10,5.95,1180,7021.0
460321,EN,Close,21.82,2019-02-22,6.0,644,3864.0
11374,EN,Edtv,20.885,1999-03-26,5.953,609,3625.377
183662,EN,Crush,15.184,2013-03-13,5.952,335,1993.92
58224,EN,Mr. Popper's Penguins,24.895,2011-06-17,5.952,2889,17195.328
85041,IT,The Immature: The Trip,10.384,2012-01-04,5.951,599,3564.649
509730,EN,The Queen's Corgi,21.319,2019-02-13,6.0,414,2484.0
501395,EN,True History of the Kelly Gang,20.875,2019-11-23,5.95,300,1785.0
460019,EN,Truth or Dare,26.222,2018-04-12,6.0,3945,23670.0
228066,EN,Victor Frankenstein,19.53,2015-11-10,5.95,2088,12423.6
4923,EN,Zardoz,16.387,1974-02-06,5.95,434,2582.3
351964,EN,The Escort,17.174,2015-11-05,5.949,405,2409.345
136835,EN,No Good Deed,46.633,2014-09-10,5.9,613,3616.7000000000003
112200,EN,Thanks for Sharing,20.693,2013-09-19,5.949,541,3218.409
565413,IT,Moschettieri del Re - La penultima missione,7.858,2018-12-27,5.948,382,2272.136
11152,EN,The Ruins,21.32,2008-04-02,5.949,1243,7394.607
10023,EN,Dragnet,18.851,1987-06-23,5.948,470,2795.5600000000004
8975,EN,The Marine,21.054,2006-10-13,5.948,737,4383.676
1966,EN,Alexander,47.686,2004-11-21,5.948,3202,19045.496000000003
267193,EN,Grimsby,23.194,2016-02-24,5.947,2248,13368.856
39227,EN,When in Rome,11.707,2002-11-26,5.947,319,1897.093
19724,EN,Imagine That,15.554,2009-06-19,5.947,549,3264.9030000000002
266294,EN,Sisters,19.414,2015-12-18,5.946,1343,7985.478
34494,IT,Sorry if I Love You,11.809,2008-01-25,5.946,681,4049.2259999999997
10145,EN,The Forgotten,14.226,2004-09-24,5.946,1101,6546.545999999999
19994,EN,Jennifer's Body,67.609,2009-09-18,5.945,3697,21978.665
24056,EN,The Tournament,13.085,2009-05-01,5.944,611,3631.784
12540,EN,Bring It On Again,1.072,2004-01-13,5.944,420,2496.48
10680,EN,D3: The Mighty Ducks,15.621,1996-10-04,5.944,440,2615.36
27579,EN,The American,20.722,2010-08-31,5.9,1318,7776.200000000001
1410,EN,Dark Star,15.922,1974-04-01,5.9,542,3197.8
445954,EN,Acts of Vengeance,22.728,2017-10-27,5.942,554,3291.868
328720,IT,Ma che bella sorpresa,5.965,2015-03-11,5.9,394,2324.6000000000004
299687,EN,The 5th Wave,39.226,2016-01-14,5.942,5681,33756.502
257088,EN,Point Break,35.172,2015-12-03,5.942,2235,13280.37
10900,EN,Surveillance,17.533,2008-02-08,5.942,318,1889.556
807172,EN,The Exorcist: Believer,60.285,2023-10-04,5.942,1000,5942.0
505707,EN,Waiting for the Barbarians,10.525,2019-09-06,5.941,365,2168.465
14372,EN,Leviathan,29.123,1989-03-17,5.941,481,2857.621
555974,EN,Brahms: The Boy II,20.821,2020-02-20,5.9,1216,7174.400000000001
245906,EN,She's Funny That Way,11.601,2015-04-22,5.9,644,3799.6000000000004
91314,EN,Transformers: Age of Extinction,113.768,2014-06-25,5.94,8011,47585.340000000004
415010,FR,Ravenous,12.655,2017-09-23,5.939,402,2387.478
34069,DE,Cargo,8.835,2009-09-24,5.939,377,2239.003
11775,EN,Intolerable Cruelty,19.987,2003-09-02,5.939,1461,8676.879
10985,EN,The New Guy,22.977,2002-05-10,5.9,569,3357.1000000000004
9383,EN,Hollow Man,27.441,2000-08-04,5.939,2469,14663.391
356842,EN,The Ones Below,10.668,2016-03-11,5.938,340,2018.9199999999998
87101,EN,Terminator Genisys,93.867,2015-06-23,5.938,8283,49184.454
12572,EN,"New York, I Love You",27.013,2008-09-06,5.938,522,3099.636
9296,EN,S1m0ne,17.352,2002-08-23,5.938,884,5249.192
785516,FR,Stuck Together,9.098,2021-10-20,5.937,396,2351.052
340402,EN,Almost Christmas,16.119,2016-11-11,5.937,349,2072.013
11078,EN,National Security,25.646,2003-01-17,5.937,948,5628.276
7451,EN,xXx,377.723,2002-08-09,5.937,4172,24769.164
800937,EN,Senior Year,24.347,2022-05-11,5.936,801,4754.736
337154,EN,The Meddler,9.768,2016-04-05,5.936,335,1988.56
17037,EN,I'll Be Home for Christmas,11.534,1998-11-13,5.936,311,1846.096
10765,EN,Private Benjamin,16.279,1980-10-06,5.936,369,2190.384
8780,EN,Baby Mama,11.608,2008-04-25,5.93,638,3783.3399999999997
470114,EN,24 Hours to Live,18.646,2017-10-26,5.9,635,3746.5
87516,EN,Oldboy,30.348,2013-11-14,5.935,1921,11401.134999999998
452507,EN,1922,24.083,2017-10-20,5.934,2689,15956.526
10204,EN,Around the World in 80 Days,23.82,2004-06-16,5.934,2454,14562.036
496704,EN,Tremors: A Cold Day in Hell,30.67,2018-05-01,5.9,402,2371.8
9275,EN,Death to Smoochy,14.296,2002-03-29,5.9,380,2242.0
49010,EN,Hobo with a Shotgun,12.309,2011-05-06,5.929,600,3557.4
862551,EN,Me Time,30.688,2022-08-26,5.931,877,5201.487
2749,EN,15 Minutes,12.145,2001-03-01,5.9,698,4118.2
460648,ZH,Bleeding Steel,24.642,2017-12-18,5.929,497,2946.713
291870,EN,Dirty Grandpa,41.757,2016-01-20,5.93,4320,25617.6
423949,EN,Unicorn Store,10.7,2017-09-11,5.929,833,4938.857
13668,EN,Catch and Release,22.351,2006-10-20,5.929,559,3314.311
617505,EN,Hubie Halloween,17.864,2020-10-07,5.928,1577,9348.456
590869,IT,Hammamet,7.327,2020-01-09,5.928,387,2294.136
495766,IT,I'm Back,7.905,2018-02-01,5.9,550,3245.0
324542,EN,Sleepless,17.584,2017-01-12,5.928,1229,7285.512
123109,EN,No One Lives,23.109,2013-03-09,5.928,601,3562.728
98357,EN,Broken City,19.873,2013-01-18,5.928,1439,8530.392
2018,EN,The Wedding Planner,23.293,2001-01-26,5.928,1640,9721.92
311667,EN,Manhattan Night,15.059,2016-05-20,5.927,375,2222.625
172533,EN,Drinking Buddies,16.296,2013-08-23,5.927,787,4664.549
14248,EN,Igor,28.651,2008-09-19,5.927,553,3277.631
6073,EN,The Mexican,16.069,2001-03-01,5.925,1424,8437.199999999999
139038,EN,A Haunted House,51.659,2013-01-11,5.925,1860,11020.5
37905,FR,The Horde,11.032,2010-02-10,5.925,436,2583.2999999999997
11718,EN,Who's Harry Crumb?,16.907,1989-02-03,5.925,313,1854.5249999999999
11674,EN,101 Dalmatians,47.965,1996-11-27,5.925,3331,19736.175
10714,EN,The Jungle Book,15.072,1994-12-23,5.925,448,2654.4
10366,EN,Universal Soldier: The Return,23.873,1999-08-05,5.924,1243,7363.532
353569,EN,Table 19,20.973,2017-03-03,5.923,942,5579.466
81796,EN,Lockout,28.783,2012-04-12,5.922,1793,10618.145999999999
10488,EN,Nim's Island,15.641,2008-04-03,5.922,1110,6573.42
9895,EN,Man of the Year,13.16,2006-10-09,5.922,431,2552.382
354251,EN,Southbound,14.094,2015-09-17,5.921,598,3540.7580000000003
24831,EN,Piranha,21.715,1978-08-03,5.921,647,3830.887
7091,EN,Vampire's Kiss,18.349,1988-09-17,5.921,392,2321.032
174675,EN,The Machine,15.85,2013-04-25,5.92,785,4647.2
98566,EN,Teenage Mutant Ninja Turtles,85.358,2014-08-07,5.92,6697,39646.24
11317,EN,My Girl 2,19.389,1994-02-11,5.925,467,2766.975
9923,EN,Domino,16.03,2005-10-14,5.92,1176,6961.92
12819,EN,Alpha and Omega,21.076,2010-09-16,5.9,502,2961.8
297761,EN,Suicide Squad,72.198,2016-08-03,5.918,20904,123709.872
24795,EN,Angels in the Outfield,17.479,1994-07-15,5.918,415,2455.9700000000003
11011,EN,Ri¢hie Ri¢h,69.645,1994-12-19,5.918,2221,13143.878
10280,EN,Thinner,16.623,1996-10-25,5.918,589,3485.702
586592,EN,Come to Daddy,9.438,2019-04-25,5.9,512,3020.8
38031,EN,You Will Meet a Tall Dark Stranger,12.456,2010-09-22,5.917,835,4940.695
10640,EN,Futureworld,17.132,1976-08-13,5.911,304,1796.944
310133,EN,Cop Car,12.206,2015-07-08,5.916,831,4916.196
270302,EN,The Riot Club,12.723,2014-09-19,5.9,962,5675.8
146381,EN,Justin and the Knights of Valour,24.058,2013-08-09,5.916,302,1786.632
146223,EN,Closed Circuit,19.888,2013-08-28,5.916,442,2614.8720000000003
68728,EN,Oz the Great and Powerful,38.588,2013-03-07,5.9,6428,37925.200000000004
62764,EN,Mirror Mirror,25.119,2012-03-15,5.916,3118,18446.088
10357,EN,Volcano,29.573,1997-04-25,5.9,1491,8796.9
479455,EN,Men in Black: International,31.94,2019-06-12,5.915,4810,28451.15
399019,EN,The Beguiled,23.25,2017-06-23,5.915,2117,12522.055
45649,EN,Rubber,12.162,2010-11-09,5.915,993,5873.595
32856,EN,Valentine's Day,16.254,2010-02-10,5.9,2995,17670.5
9073,EN,Free Willy 2: The Adventure Home,18.49,1995-07-19,5.915,574,3395.21
395,EN,AVP: Alien vs. Predator,61.698,2004-08-12,5.915,4322,25564.63
158907,EN,Breathe In,16.662,2013-01-18,5.9,309,1823.1000000000001
52067,EN,Cedar Rapids,13.562,2011-02-11,5.9,408,2407.2000000000003
39053,EN,Cyrus,9.994,2010-06-18,5.9,399,2354.1000000000004
501979,EN,Bill & Ted Face the Music,22.001,2020-08-27,5.913,911,5386.743
270487,EN,"Hail, Caesar!",21.572,2016-02-05,5.913,3709,21931.317000000003
9431,EN,Bordello of Blood,33.911,1996-08-16,5.912,369,2181.528
987686,EN,A Family Affair,65.807,2024-06-27,5.911,456,2695.4159999999997
74998,EN,Seeking Justice,21.299,2011-09-02,5.912,984,5817.408
10748,EN,St. Trinian's,13.285,2007-12-21,5.9,454,2678.6000000000004
13006,EN,Split Second,28.349,1992-05-01,5.91,304,1796.64
1257,EN,Because I Said So,19.644,2007-02-02,5.91,613,3622.83
563907,IT,All You Need is Crime,6.121,2019-01-10,5.909,449,2653.141
462148,FR,Love Addict,8.533,2018-04-18,5.9,342,2017.8000000000002
333674,EN,Intruders,13.94,2015-06-12,5.909,463,2735.8669999999997
375588,EN,Robin Hood,33.572,2018-11-03,5.908,2919,17245.452
306952,EN,Naomi and Ely's No Kiss List,13.476,2015-09-18,5.908,1064,6286.112
14873,EN,The Jungle Book 2,32.293,2003-02-07,5.908,1117,6599.236000000001
7364,EN,Sahara,13.765,2005-04-06,5.908,1450,8566.6
10136,EN,The Golden Child,15.548,1986-12-12,5.907,1049,6196.443
10030,EN,Good Luck Chuck,23.944,2007-09-21,5.907,1462,8636.034
416234,EN,Winchester,22.203,2018-02-02,5.906,1696,10016.576
340676,FR,Personal Shopper,17.939,2016-12-14,5.906,1199,7081.294
258489,EN,The Legend of Tarzan,48.483,2016-06-29,5.906,6143,36280.558
48838,EN,London Boulevard,12.265,2010-11-10,5.906,716,4228.696
14648,FR,Podium,10.438,2004-02-11,5.906,429,2533.674
2103,EN,Solaris,25.782,2002-11-27,5.905,1274,7522.97
9597,FR,Vidocq,17.316,2001-09-18,5.9,509,3003.1000000000004
8555,EN,Creep,19.833,2004-08-10,5.908,720,4253.76
448194,EN,Pyewacket,12.322,2017-12-08,5.904,303,1788.912
184125,EN,Assault on Wall Street,12.579,2013-06-30,5.9,458,2702.2000000000003
182560,EN,Dark Places,16.115,2015-04-08,5.904,1258,7427.232
9072,EN,Little Man,53.769,2006-08-31,5.901,1681,9919.581
805320,ES,Bird Box Barcelona,19.762,2023-07-14,5.903,667,3937.301
640923,IT,Kidz,6.582,2020-01-23,5.903,361,2130.9829999999997
464504,EN,A Madea Family Funeral,12.422,2019-03-01,5.903,478,2821.634
39285,EN,Beauty & the Briefcase,9.771,2010-07-20,5.903,404,2384.812
18823,EN,Clash of the Titans,40.985,2010-03-26,5.9,6134,36190.6
17336,EN,Fighting,25.337,2009-04-24,5.903,659,3890.0769999999998
13389,EN,Righteous Kill,29.664,2008-09-11,5.903,1214,7166.241999999999
318,EN,The Million Dollar Hotel,17.56,2000-02-09,5.903,325,1918.475
147868,IT,The Worst Christmas of My Life,7.135,2012-12-22,5.902,512,3021.824
34480,EN,The Descent: Part 2,30.075,2009-10-14,5.902,1113,6568.926
615658,EN,Awake,16.042,2021-06-09,5.9,1041,6141.900000000001
13962,EN,Blank Check,35.195,1994-02-11,5.901,481,2838.381
11968,EN,Into the Blue,44.527,2005-09-30,5.901,1467,8656.767
2176,EN,The Glass House,24.14,2001-09-14,5.901,946,5582.346
1970,EN,The Grudge,24.661,2004-10-22,5.9,2883,17009.7
86828,EN,Absolutely Anything,21.127,2015-06-26,5.9,1421,8383.9
258193,EN,Alien Abduction,14.4,2014-04-04,5.899,370,2182.63
151960,EN,Planes,25.837,2013-08-09,5.899,1652,9745.148
19384,EN,Dark Angel,27.213,1990-01-26,5.899,300,1769.7
1884,EN,The Ewok Adventure,19.831,1984-11-25,5.899,355,2094.145
471507,EN,Destroyer,15.142,2018-12-25,5.898,696,4105.008
12500,EN,American Ninja,33.947,1985-08-30,5.9,417,2460.3
10708,EN,Daddy Day Care,21.388,2003-05-09,5.898,2059,12143.982
9973,EN,Air Buddies,17.339,2006-12-12,5.9,323,1905.7
192145,EN,Third Person,43.942,2014-06-20,5.9,587,3463.3
7548,EN,The Libertine,14.668,2004-09-16,5.9,441,2601.9
254473,EN,Brick Mansions,29.165,2014-04-22,5.9,1493,8808.7
643550,EN,Nocturne,16.397,2020-10-13,5.9,439,2590.1000000000004
235271,EN,Addicted,19.162,2014-10-10,5.895,399,2352.105
